Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
11/16/2024,Team E,Team F,1,13:03,5,5,1,1,Team E,Go,Play,-97,-0.5,Direct,,,,44,-94.0,-16.5
11/16/2024,Team E,Team F,1,12:59,5,5,1,1,Team F,29,Puck Recovery,-83,-34.5,,,,,,,
11/16/2024,Team E,Team F,1,12:59,5,5,1,1,Team F,29,Incomplete Play,-83,-34.5,Indirect,,,,64,-35.0,-39.5
11/16/2024,Team E,Team F,1,12:57,5,5,1,1,Team E,36,Puck Recovery,-67,-1.5,,,,,,,
11/16/2024,Team E,Team F,1,12:52,5,5,1,1,Team E,36,Zone Entry,24,37.5,Carried,,,,42,,
11/16/2024,Team E,Team F,1,12:51,5,5,1,1,Team E,36,Incomplete Play,45,35.5,Direct,,,,42,45.0,-12.5
11/16/2024,Team E,Team F,1,12:48,5,5,1,1,Team F,13,Puck Recovery,16,-38.5,,,,,,,
11/16/2024,Team E,Team F,1,12:48,5,5,1,1,Team F,13,Play,16,-38.5,Direct,,,,91,4.0,-19.5
11/16/2024,Team E,Team F,1,12:47,5,5,1,1,Team F,91,Play,-7,-19.5,Direct,,,,29,-25.0,-35.5
11/16/2024,Team E,Team F,1,12:46,5,5,1,1,Team F,29,Zone Entry,-25,-35.5,Carried,,,,20,,
11/16/2024,Team E,Team F,1,12:44,5,5,1,1,Team F,29,Play,-59,-37.5,Direct,,,,42,-52.0,17.5
11/16/2024,Team E,Team F,1,12:44,5,5,1,1,Team F,42,Shot,-62,11.5,Snapshot,On Net,f,f,,,
11/16/2024,Team E,Team F,1,12:43,5,5,1,1,Team E,25,Faceoff Win,-69,22.5,Backhand,,,,29,,
11/16/2024,Team E,Team F,1,12:41,5,5,1,1,Team E,18,Puck Recovery,-92,29.5,,,,,,,
11/16/2024,Team E,Team F,1,12:41,5,5,1,1,Team E,18,Dump In/Out,-92,29.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,12:37,5,5,1,1,Team E,25,Faceoff Win,-69,-21.5,Backhand,,,,29,,
11/16/2024,Team E,Team F,1,12:35,5,5,1,1,Team E,20,Puck Recovery,-95,-12.5,,,,,,,
11/16/2024,Team E,Team F,1,12:33,5,5,1,1,Team E,20,Play,-84,-30.5,Direct,,,,36,-45.0,-37.5
11/16/2024,Team E,Team F,1,12:30,5,5,1,1,Team E,25,Puck Recovery,-13,-36.5,,,,,,,
11/16/2024,Team E,Team F,1,12:29,5,5,1,1,Team E,25,Incomplete Play,-11,-37.5,Indirect,,,,42,11.0,-37.5
11/16/2024,Team E,Team F,1,12:27,5,5,1,1,Team F,78,Puck Recovery,49,-33.5,,,,,,,
11/16/2024,Team E,Team F,1,12:26,5,5,1,1,Team F,78,Incomplete Play,48,-17.5,Indirect,,,,91,-4.0,29.5
11/16/2024,Team E,Team F,1,12:23,5,5,1,1,Team F,5,Puck Recovery,17,37.5,,,,,,,
11/16/2024,Team E,Team F,1,12:23,5,5,1,1,Team F,5,Play,17,37.5,Direct,,,,13,-8.0,-30.5
11/16/2024,Team E,Team F,1,12:21,5,5,1,1,Team F,13,Zone Entry,-25,-32.5,Carried,,,,20,,
11/16/2024,Team E,Team F,1,12:16,5,5,1,1,Team F,13,Play,-95,0.5,Direct,,,,91,-94.0,10.5
11/16/2024,Team E,Team F,1,12:13,5,5,1,1,Team F,91,Puck Recovery,-85,35.5,,,,,,,
11/16/2024,Team E,Team F,1,12:13,5,5,1,1,Team F,91,Play,-85,35.5,Direct,,,,29,-61.0,22.5
11/16/2024,Team E,Team F,1,12:12,5,5,1,1,Team F,29,Play,-57,24.5,Direct,,,,78,-10.0,-32.5
11/16/2024,Team E,Team F,1,12:08,5,5,1,1,Team F,78,Play,16,-36.5,Direct,,,,5,37.0,36.5
11/16/2024,Team E,Team F,1,12:06,5,5,1,1,Team F,5,Play,51,37.5,Direct,,,,13,-8.0,-15.5
11/16/2024,Team E,Team F,1,12:05,5,5,1,1,Team F,13,Play,-8,-15.5,Direct,,,,91,-4.0,-32.5
11/16/2024,Team E,Team F,1,12:03,5,5,1,1,Team F,91,Dump In/Out,-13,-38.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,12:03,5,5,1,1,Team F,91,Zone Entry,-25,-37.5,Dumped,,,,20,,
11/16/2024,Team E,Team F,1,11:59,5,5,1,1,Team E,18,Puck Recovery,-93,20.5,,,,,,,
11/16/2024,Team E,Team F,1,11:57,5,5,1,1,Team E,18,Play,-97,2.5,Indirect,,,,36,-48.0,-37.5
11/16/2024,Team E,Team F,1,11:54,5,5,1,1,Team E,20,Puck Recovery,-77,-30.5,,,,,,,
11/16/2024,Team E,Team F,1,11:53,5,5,1,1,Team E,20,Play,-77,-30.5,Indirect,,,,36,-71.0,-37.5
11/16/2024,Team E,Team F,1,11:49,5,5,1,1,Team E,36,Play,-79,-34.5,Direct,,,,20,-94.0,-16.5
11/16/2024,Team E,Team F,1,11:49,5,5,1,1,Team E,20,Play,-94,-16.5,Direct,,,,18,-43.0,3.5
11/16/2024,Team E,Team F,1,11:47,5,5,1,1,Team E,18,Play,-36,2.5,Direct,,,,25,-11.0,-15.5
11/16/2024,Team E,Team F,1,11:45,5,5,1,1,Team E,25,Zone Entry,25,9.5,Carried,,,,55,,
11/16/2024,Team E,Team F,1,11:45,5,5,1,1,Team E,25,Play,35,12.5,Direct,,,,75,40.0,38.5
11/16/2024,Team E,Team F,1,11:43,5,5,1,1,Team E,75,Play,42,38.5,Direct,,,,25,75.0,36.5
11/16/2024,Team E,Team F,1,11:42,5,5,1,1,Team E,25,Incomplete Play,75,36.5,Direct,,,,75,78.0,5.5
11/16/2024,Team E,Team F,1,11:41,5,5,1,1,Team F,22,Puck Recovery,93,11.5,,,,,,,
11/16/2024,Team E,Team F,1,11:38,5,5,1,1,Team F,22,Play,94,9.5,Direct,,,,3,91.0,31.5
11/16/2024,Team E,Team F,1,11:37,5,5,1,1,Team F,3,Play,78,37.5,Indirect,,,,38,43.0,39.5
11/16/2024,Team E,Team F,1,11:34,5,5,1,1,Team F,71,Puck Recovery,5,30.5,,,,,,,
11/16/2024,Team E,Team F,1,11:34,5,5,1,1,Team F,71,Play,-12,33.5,Direct,,,,22,-41.0,-4.5
11/16/2024,Team E,Team F,1,11:32,5,5,1,1,Team F,71,Zone Entry,-26,6.5,Played,,,,29,,
11/16/2024,Team E,Team F,1,11:29,5,5,1,1,Team E,77,Puck Recovery,-81,-35.5,,,,,,,
11/16/2024,Team E,Team F,1,11:28,5,5,1,1,Team E,77,Incomplete Play,-72,-37.5,Direct,,,,89,-62.0,4.5
11/16/2024,Team E,Team F,1,11:24,5,5,1,1,Team F,3,Puck Recovery,7,28.5,,,,,,,
11/16/2024,Team E,Team F,1,11:24,5,5,1,1,Team F,3,Play,13,34.5,Direct,,,,55,21.0,-13.5
11/16/2024,Team E,Team F,1,11:23,5,5,1,1,Team F,55,Play,43,-18.5,Indirect,,,,71,-12.0,-29.5
11/16/2024,Team E,Team F,1,11:21,5,5,1,1,Team F,71,Dump In/Out,-26,-36.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,11:21,5,5,1,1,Team F,71,Zone Entry,-25,-33.5,Dumped,,,,29,,
11/16/2024,Team E,Team F,1,11:17,5,5,1,1,Team E,4,Puck Recovery,-93,-21.5,,,,,,,
11/16/2024,Team E,Team F,1,11:17,5,5,1,1,Team E,4,Play,-93,-21.5,Indirect,,,,77,-46.0,-37.5
11/16/2024,Team E,Team F,1,11:13,5,5,1,1,Team E,77,Play,-13,-15.5,Direct,,,,89,-3.0,18.5
11/16/2024,Team E,Team F,1,11:11,5,5,1,1,Team E,89,Zone Entry,24,36.5,Carried,,,,55,,
11/16/2024,Team E,Team F,1,11:10,5,5,1,1,Team E,89,Play,35,41.5,Indirect,,,,77,95.0,21.5
11/16/2024,Team E,Team F,1,11:07,5,5,1,1,Team E,77,Play,96,15.5,Direct,,,,75,94.0,-12.5
11/16/2024,Team E,Team F,1,11:06,5,5,1,1,Team E,75,Play,83,-30.5,Direct,,,,29,29.0,-33.5
11/16/2024,Team E,Team F,1,11:04,5,5,1,1,Team E,29,Play,30,-34.5,Direct,,,,4,36.0,34.5
11/16/2024,Team E,Team F,1,11:02,5,5,1,1,Team E,4,Shot,45,34.5,Wristshot,Missed,t,f,,,
11/16/2024,Team E,Team F,1,11:02,5,5,1,1,Team E,77,Shot,76,10.5,Deflection,Missed,t,f,,,
11/16/2024,Team E,Team F,1,10:59,5,5,1,1,Team F,38,Puck Recovery,82,-32.5,,,,,,,
11/16/2024,Team E,Team F,1,10:57,5,5,1,1,Team F,38,Play,59,-36.5,Direct,,,,71,3.0,-34.5
11/16/2024,Team E,Team F,1,10:55,5,5,1,1,Team F,71,Dump In/Out,-7,-34.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,10:51,5,5,1,1,Team E,45,Puck Recovery,-91,-28.5,,,,,,,
11/16/2024,Team E,Team F,1,10:45,5,5,1,1,Team E,45,Play,-75,-19.5,Direct,,,,44,-67.0,33.5
11/16/2024,Team E,Team F,1,10:43,5,5,1,1,Team E,44,Play,-65,37.5,Indirect,,,,19,-5.0,38.5
11/16/2024,Team E,Team F,1,10:42,5,5,1,1,Team E,19,Dump In/Out,-5,38.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,10:41,5,5,1,1,Team E,19,Zone Entry,24,40.5,Dumped,,,,42,,
11/16/2024,Team E,Team F,1,10:37,5,5,1,1,Team F,64,Puck Recovery,95,3.5,,,,,,,
11/16/2024,Team E,Team F,1,10:35,5,5,1,1,Team F,64,Play,94,15.5,Indirect,,,,49,49.0,38.5
11/16/2024,Team E,Team F,1,10:34,5,5,1,1,Team E,44,Puck Recovery,46,40.5,,,,,,,
11/16/2024,Team E,Team F,1,10:34,5,5,1,1,Team E,44,Play,46,40.5,Direct,,,,46,69.0,41.5
11/16/2024,Team E,Team F,1,10:32,5,5,1,1,Team E,46,Play,79,38.5,Indirect,,,,68,95.0,15.5
11/16/2024,Team E,Team F,1,10:31,5,5,1,1,Team E,68,Play,90,29.5,Direct,,,,46,64.0,34.5
11/16/2024,Team E,Team F,1,10:29,5,5,1,1,Team E,46,Incomplete Play,63,39.5,Direct,,,,19,83.0,33.5
11/16/2024,Team E,Team F,1,10:28,5,5,1,1,Team F,64,Puck Recovery,74,21.5,,,,,,,
11/16/2024,Team E,Team F,1,10:28,5,5,1,1,Team F,64,Play,67,18.5,Direct,,,,36,47.0,1.5
11/16/2024,Team E,Team F,1,10:24,5,5,1,1,Team F,36,Dump In/Out,-1,0.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,10:24,5,5,1,1,Team F,36,Zone Entry,-26,10.5,Dumped,,,,44,,
11/16/2024,Team E,Team F,1,10:21,5,5,1,1,Team E,44,Puck Recovery,-95,22.5,,,,,,,
11/16/2024,Team E,Team F,1,10:20,5,5,1,1,Team E,44,Play,-92,-10.5,Indirect,,,,19,-48.0,-37.5
11/16/2024,Team E,Team F,1,10:18,5,5,1,1,Team E,19,Play,-48,-37.5,Indirect,,,,46,-48.0,-37.5
11/16/2024,Team E,Team F,1,10:16,5,5,1,1,Team E,46,Dump In/Out,1,-36.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,10:16,5,5,1,1,Team E,46,Zone Entry,24,-38.5,Dumped,,,,78,,
11/16/2024,Team E,Team F,1,10:12,5,5,1,1,Team F,5,Puck Recovery,95,2.5,,,,,,,
11/16/2024,Team E,Team F,1,10:11,5,5,1,1,Team F,5,Play,93,12.5,Indirect,,,,26,52.0,40.5
11/16/2024,Team E,Team F,1,10:09,5,5,1,1,Team E,18,Puck Recovery,10,25.5,,,,,,,
11/16/2024,Team E,Team F,1,10:07,5,5,1,1,Team E,18,Play,12,5.5,Direct,,,,20,42.0,-36.5
11/16/2024,Team E,Team F,1,10:06,5,5,1,1,Team E,18,Zone Entry,24,-8.5,Played,,,,78,,
11/16/2024,Team E,Team F,1,10:05,5,5,1,1,Team E,20,Incomplete Play,50,-37.5,Indirect,,,,12,55.0,-3.5
11/16/2024,Team E,Team F,1,10:02,5,5,1,1,Team F,5,Puck Recovery,97,-1.5,,,,,,,
11/16/2024,Team E,Team F,1,9:59,5,5,1,1,Team F,5,Play,94,11.5,Direct,,,,56,48.0,11.5
11/16/2024,Team E,Team F,1,9:55,5,5,1,1,Team F,56,Dump In/Out,-5,-19.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,9:55,5,5,1,1,Team F,56,Zone Entry,-25,-5.5,Dumped,,,,18,,
11/16/2024,Team E,Team F,1,9:50,5,5,1,1,Team E,47,Puck Recovery,-97,1.5,,,,,,,
11/16/2024,Team E,Team F,1,9:50,5,5,1,1,Team E,47,Play,-97,1.5,Direct,,,,20,-96.0,4.5
11/16/2024,Team E,Team F,1,9:47,5,5,1,1,Team E,20,Play,-83,23.5,Direct,,,,12,-36.0,39.5
11/16/2024,Team E,Team F,1,9:44,5,5,1,1,Team E,12,Incomplete Play,-38,42.5,Indirect,,,,47,-22.0,32.5
11/16/2024,Team E,Team F,1,9:42,5,5,1,1,Team E,11,Puck Recovery,-8,35.5,,,,,,,
11/16/2024,Team E,Team F,1,9:41,5,5,1,1,Team E,11,Dump In/Out,-8,40.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,9:40,5,5,1,1,Team E,11,Zone Entry,25,37.5,Dumped,,,,78,,
11/16/2024,Team E,Team F,1,9:37,5,5,1,1,Team F,78,Puck Recovery,92,29.5,,,,,,,
11/16/2024,Team E,Team F,1,9:35,5,5,1,1,Team F,78,Incomplete Play,96,-10.5,Indirect,,,,56,4.0,-37.5
11/16/2024,Team E,Team F,1,9:31,5,5,1,1,Team E,25,Faceoff Win,69,22.5,Backhand,,,,27,,
11/16/2024,Team E,Team F,1,9:29,5,5,1,1,Team E,29,Puck Recovery,38,19.5,,,,,,,
11/16/2024,Team E,Team F,1,9:27,5,5,1,1,Team E,29,Incomplete Play,36,40.5,Indirect,,,,25,97.0,-0.5
11/16/2024,Team E,Team F,1,9:26,5,5,1,1,Team F,5,Takeaway,95,16.5,,,,,,,
11/16/2024,Team E,Team F,1,9:23,5,5,1,1,Team F,5,Play,76,39.5,Direct,,,,56,30.0,28.5
11/16/2024,Team E,Team F,1,9:20,5,5,1,1,Team E,42,Puck Recovery,9,2.5,,,,,,,
11/16/2024,Team E,Team F,1,9:18,5,5,1,1,Team E,42,Play,11,-9.5,Direct,,,,25,16.0,-28.5
11/16/2024,Team E,Team F,1,9:17,5,5,1,1,Team E,25,Zone Entry,24,-30.5,Carried,,,,5,,
11/16/2024,Team E,Team F,1,9:17,5,5,1,1,Team E,25,Play,29,-29.5,Direct,,,,42,41.0,-22.5
11/16/2024,Team E,Team F,1,9:16,5,5,1,1,Team F,27,Puck Recovery,57,-18.5,,,,,,,
11/16/2024,Team E,Team F,1,9:16,5,5,1,1,Team E,42,Takeaway,61,-20.5,,,,,,,
11/16/2024,Team E,Team F,1,9:15,5,5,1,1,Team E,42,Play,77,-9.5,Direct,,,,36,71.0,6.5
11/16/2024,Team E,Team F,1,9:14,5,5,1,1,Team E,36,Shot,71,6.5,Snapshot,Missed,f,t,,,
11/16/2024,Team E,Team F,1,9:12,5,5,1,1,Team E,42,Puck Recovery,95,12.5,,,,,,,
11/16/2024,Team E,Team F,1,9:11,5,5,1,1,Team E,42,Play,94,18.5,Indirect,,,,4,37.0,35.5
11/16/2024,Team E,Team F,1,9:10,5,5,1,1,Team E,4,Shot,37,35.5,Slapshot,Missed,t,f,,,
11/16/2024,Team E,Team F,1,9:07,5,5,1,1,Team E,29,Puck Recovery,39,-39.5,,,,,,,
11/16/2024,Team E,Team F,1,9:06,5,5,1,1,Team E,29,Play,36,-37.5,Indirect,,,,36,97.0,-10.5
11/16/2024,Team E,Team F,1,9:04,5,5,1,1,Team E,36,Incomplete Play,97,-10.5,Direct,,,,42,86.0,-19.5
11/16/2024,Team E,Team F,1,9:03,5,5,1,1,Team F,27,Puck Recovery,83,-11.5,,,,,,,
11/16/2024,Team E,Team F,1,9:02,5,5,1,1,Team F,27,Play,78,-13.5,Direct,,,,56,58.0,-32.5
11/16/2024,Team E,Team F,1,9:01,5,5,1,1,Team F,56,Dump In/Out,58,-32.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,8:58,5,5,1,1,Team E,4,Puck Recovery,-11,-34.5,,,,,,,
11/16/2024,Team E,Team F,1,8:58,5,5,1,1,Team E,4,Play,-11,-34.5,Indirect,,,,25,2.0,-36.5
11/16/2024,Team E,Team F,1,8:55,5,5,1,1,Team E,25,Incomplete Play,-21,-24.5,Direct,,,,36,19.0,-37.5
11/16/2024,Team E,Team F,1,8:52,5,5,1,1,Team E,25,Faceoff Win,-69,-21.5,Backhand,,,,29,,
11/16/2024,Team E,Team F,1,8:51,5,5,1,1,Team E,4,Puck Recovery,-80,-20.5,,,,,,,
11/16/2024,Team E,Team F,1,8:51,5,5,1,1,Team E,4,Play,-84,-17.5,Indirect,,,,29,-97.0,-0.5
11/16/2024,Team E,Team F,1,8:48,5,5,1,1,Team E,29,Play,-94,22.5,Direct,,,,42,-21.0,38.5
11/16/2024,Team E,Team F,1,8:47,5,5,1,1,Team E,42,Play,-21,38.5,Direct,,,,25,-31.0,23.5
11/16/2024,Team E,Team F,1,8:46,5,5,1,1,Team E,25,Incomplete Play,-16,27.5,Direct,,,,36,13.0,34.5
11/16/2024,Team E,Team F,1,8:44,5,5,1,1,Team E,25,Faceoff Win,-69,22.5,Backhand,,,,91,,
11/16/2024,Team E,Team F,1,8:43,5,5,1,1,Team E,4,Puck Recovery,-67,31.5,,,,,,,
11/16/2024,Team E,Team F,1,8:43,5,5,1,1,Team E,4,Play,-67,31.5,Direct,,,,29,-82.0,28.5
11/16/2024,Team E,Team F,1,8:42,5,5,1,1,Team E,29,Dump In/Out,-83,32.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,8:41,5,5,1,1,Team F,55,Puck Recovery,-32,40.5,,,,,,,
11/16/2024,Team E,Team F,1,8:40,5,5,1,1,Team F,55,Play,-36,40.5,Direct,,,,29,-93.0,24.5
11/16/2024,Team E,Team F,1,8:37,5,5,1,1,Team F,29,Incomplete Play,-95,24.5,Direct,,,,13,-74.0,33.5
11/16/2024,Team E,Team F,1,8:35,5,5,1,1,Team E,25,Puck Recovery,-93,24.5,,,,,,,
11/16/2024,Team E,Team F,1,8:35,5,5,1,1,Team E,25,Incomplete Play,-93,24.5,Indirect,,,,75,-57.0,35.5
11/16/2024,Team E,Team F,1,8:34,5,5,1,1,Team F,13,Takeaway,-88,29.5,,,,,,,
11/16/2024,Team E,Team F,1,8:31,5,5,1,1,Team F,13,Play,-79,37.5,Direct,,,,29,-82.0,-6.5
11/16/2024,Team E,Team F,1,8:30,5,5,1,1,Team F,29,Shot,-85,-6.5,Wristshot,On Net,f,f,,,
11/16/2024,Team E,Team F,1,8:26,5,5,1,1,Team F,91,Puck Recovery,-80,-3.5,,,,,,,
11/16/2024,Team E,Team F,1,8:26,5,5,1,1,Team F,91,Shot,-80,-3.5,Snapshot,On Net,f,f,,,
11/16/2024,Team E,Team F,1,8:26,5,5,1,1,Team E,75,Puck Recovery,-78,-3.5,,,,,,,
11/16/2024,Team E,Team F,1,8:26,5,5,1,1,Team E,75,Dump In/Out,-78,-3.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,8:24,5,5,1,1,Team F,3,Puck Recovery,-35,-6.5,,,,,,,
11/16/2024,Team E,Team F,1,8:24,5,5,1,1,Team F,3,Play,-34,3.5,Direct,,,,29,-57.0,-23.5
11/16/2024,Team E,Team F,1,8:22,5,5,1,1,Team F,29,Play,-42,-37.5,Direct,,,,3,-30.0,7.5
11/16/2024,Team E,Team F,1,8:20,5,5,1,1,Team F,3,Shot,-37,14.5,Slapshot,On Net,t,f,,,
11/16/2024,Team E,Team F,1,8:18,5,5,1,1,Team F,91,Puck Recovery,-85,-12.5,,,,,,,
11/16/2024,Team E,Team F,1,8:18,5,5,1,1,Team F,91,Play,-85,-12.5,Indirect,,,,3,-55.0,37.5
11/16/2024,Team E,Team F,1,8:15,5,5,1,1,Team E,75,Takeaway,-70,39.5,,,,,,,
11/16/2024,Team E,Team F,1,8:12,5,5,1,1,Team E,75,Incomplete Play,-87,36.5,Direct,,,,25,-49.0,38.5
11/16/2024,Team E,Team F,1,8:07,5,5,1,1,Team F,55,Puck Recovery,49,8.5,,,,,,,
11/16/2024,Team E,Team F,1,8:07,5,5,1,1,Team F,55,Play,49,8.5,Direct,,,,91,-11.0,-37.5
11/16/2024,Team E,Team F,1,8:06,5,5,1,1,Team F,91,Zone Entry,-25,-36.5,Carried,,,,44,,
11/16/2024,Team E,Team F,1,8:05,5,5,1,1,Team F,91,Play,-34,-36.5,Direct,,,,29,-58.0,-21.5
11/16/2024,Team E,Team F,1,8:04,5,5,1,1,Team F,29,Shot,-61,-24.5,Wristshot,Missed,f,f,,,
11/16/2024,Team E,Team F,1,8:02,5,5,1,1,Team E,46,Puck Recovery,-44,39.5,,,,,,,
11/16/2024,Team E,Team F,1,7:59,5,5,1,1,Team E,46,Zone Entry,24,38.5,Carried,,,,42,,
11/16/2024,Team E,Team F,1,7:56,5,5,1,1,Team E,46,Play,43,40.5,Indirect,,,,68,50.0,-38.5
11/16/2024,Team E,Team F,1,7:54,5,5,1,1,Team E,68,Play,50,-38.5,Indirect,,,,46,95.0,10.5
11/16/2024,Team E,Team F,1,7:48,5,5,1,1,Team E,46,Play,94,22.5,Direct,,,,68,91.0,-16.5
11/16/2024,Team E,Team F,1,7:47,5,5,1,1,Team E,68,Incomplete Play,91,-16.5,Direct,,,,19,81.0,-0.5
11/16/2024,Team E,Team F,1,7:43,5,5,1,1,Team E,44,Puck Recovery,-18,37.5,,,,,,,
11/16/2024,Team E,Team F,1,7:40,5,5,1,1,Team E,44,Play,-52,38.5,Direct,,,,45,-58.0,-19.5
11/16/2024,Team E,Team F,1,7:38,5,5,1,1,Team E,45,Play,-45,-36.5,Direct,,,,68,24.0,-38.5
11/16/2024,Team E,Team F,1,7:37,5,5,1,1,Team E,68,Dump In/Out,24,-38.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,7:37,5,5,1,1,Team E,68,Zone Entry,24,-38.5,Dumped,,,,64,,
11/16/2024,Team E,Team F,1,7:34,5,5,1,1,Team F,42,Puck Recovery,95,8.5,,,,,,,
11/16/2024,Team E,Team F,1,7:33,5,5,1,1,Team F,42,Play,92,24.5,Indirect,,,,22,41.0,39.5
11/16/2024,Team E,Team F,1,7:30,5,5,1,1,Team F,22,Play,14,41.5,Direct,,,,38,-5.0,8.5
11/16/2024,Team E,Team F,1,7:29,5,5,1,1,Team F,38,Play,-16,1.5,Direct,,,,71,-25.0,-31.5
11/16/2024,Team E,Team F,1,7:28,5,5,1,1,Team F,71,Zone Entry,-25,-31.5,Carried,,,,45,,
11/16/2024,Team E,Team F,1,7:27,5,5,1,1,Team F,71,Play,-48,-28.5,Direct,,,,38,-69.0,-4.5
11/16/2024,Team E,Team F,1,7:26,5,5,1,1,Team F,38,Shot,-79,-2.5,Wristshot,Missed,f,f,,,
11/16/2024,Team E,Team F,1,7:21,5,5,1,1,Team F,78,Puck Recovery,-33,39.5,,,,,,,
11/16/2024,Team E,Team F,1,7:20,5,5,1,1,Team F,78,Play,-33,24.5,Direct,,,,22,-53.0,36.5
11/16/2024,Team E,Team F,1,7:15,5,5,1,1,Team F,22,Play,-39,38.5,Direct,,,,78,-60.0,8.5
11/16/2024,Team E,Team F,1,7:13,5,5,1,1,Team F,78,Shot,-82,5.5,Wristshot,Missed,f,f,,,
11/16/2024,Team E,Team F,1,7:10,5,5,1,1,Team F,71,Puck Recovery,-84,-33.5,,,,,,,
11/16/2024,Team E,Team F,1,7:10,5,5,1,1,Team F,71,Play,-84,-33.5,Indirect,,,,64,-37.0,-37.5
11/16/2024,Team E,Team F,1,7:07,5,5,1,1,Team F,64,Play,-32,-27.5,Direct,,,,78,-34.0,37.5
11/16/2024,Team E,Team F,1,7:06,5,5,1,1,Team F,78,Play,-34,37.5,Direct,,,,22,-81.0,36.5
11/16/2024,Team E,Team F,1,7:04,5,5,1,1,Team E,45,Puck Recovery,-83,35.5,,,,,,,
11/16/2024,Team E,Team F,1,7:04,5,5,1,1,Team E,45,Incomplete Play,-83,35.5,Indirect,,,,46,-46.0,39.5
11/16/2024,Team E,Team F,1,7:01,5,5,1,1,Team E,46,Puck Recovery,-21,41.5,,,,,,,
11/16/2024,Team E,Team F,1,6:59,5,5,1,1,Team E,46,Dump In/Out,-2,38.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,6:54,5,5,1,1,Team F,Go,Puck Recovery,94,7.5,,,,,,,
11/16/2024,Team E,Team F,1,6:54,5,5,1,1,Team F,Go,Play,94,7.5,Indirect,,,,78,94.0,7.5
11/16/2024,Team E,Team F,1,6:52,5,5,1,1,Team F,78,Play,94,7.5,Direct,,,,5,71.0,36.5
11/16/2024,Team E,Team F,1,6:50,5,5,1,1,Team F,5,Play,68,37.5,Indirect,,,,36,12.0,41.5
11/16/2024,Team E,Team F,1,6:48,5,5,1,1,Team F,36,Zone Entry,-26,37.5,Carried,,,,18,,
11/16/2024,Team E,Team F,1,6:47,5,5,1,1,Team F,36,Incomplete Play,-38,38.5,Direct,,,,49,-48.0,-0.5
11/16/2024,Team E,Team F,1,6:44,5,5,1,1,Team E,11,Puck Recovery,-16,-36.5,,,,,,,
11/16/2024,Team E,Team F,1,6:44,5,5,1,1,Team E,11,Dump In/Out,-2,-38.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,6:43,5,5,1,1,Team E,11,Zone Entry,24,-36.5,Dumped,,,,78,,
11/16/2024,Team E,Team F,1,6:40,5,5,1,1,Team F,5,Puck Recovery,93,-20.5,,,,,,,
11/16/2024,Team E,Team F,1,6:40,5,5,1,1,Team F,5,Play,93,-20.5,Indirect,,,,36,50.0,41.5
11/16/2024,Team E,Team F,1,6:38,5,5,1,1,Team F,36,Dump In/Out,50,41.5,Lost,,,,,,
11/16/2024,Team E,Team F,1,6:37,5,5,1,1,Team E,18,Puck Recovery,46,38.5,,,,,,,
11/16/2024,Team E,Team F,1,6:37,5,5,1,1,Team E,18,Play,46,38.5,Indirect,,,,47,93.0,23.5
11/16/2024,Team E,Team F,1,6:31,5,5,1,1,Team E,47,Play,66,-32.5,Direct,,,,20,30.0,-23.5
11/16/2024,Team E,Team F,1,6:30,5,5,1,1,Team E,20,Shot,30,-23.5,Slapshot,Missed,t,t,,,
11/16/2024,Team E,Team F,1,6:30,5,5,1,1,Team E,12,Shot,60,-12.5,Deflection,Missed,t,f,,,
11/16/2024,Team E,Team F,1,6:27,5,5,1,1,Team F,78,Puck Recovery,89,-25.5,,,,,,,
11/16/2024,Team E,Team F,1,6:27,5,5,1,1,Team F,78,Play,89,-25.5,Direct,,,,49,36.0,-25.5
11/16/2024,Team E,Team F,1,6:25,5,5,1,1,Team E,47,Puck Recovery,37,-21.5,,,,,,,
11/16/2024,Team E,Team F,1,6:25,5,5,1,1,Team E,47,Play,37,-21.5,Direct,,,,11,51.0,-5.5
11/16/2024,Team E,Team F,1,6:23,5,5,1,1,Team E,11,Shot,57,10.5,Snapshot,On Net,f,f,,,
11/16/2024,Team E,Team F,1,6:20,5,5,1,1,Team E,18,Puck Recovery,33,-3.5,,,,,,,
11/16/2024,Team E,Team F,1,6:20,5,5,1,1,Team E,18,Play,33,-3.5,Indirect,,,,20,37.0,-39.5
