Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/25/2024,Team G,Team H,1,13:06,5,5,0,1,Team H,37,Takeaway,-90,-28.5,,,,,,,
10/25/2024,Team G,Team H,1,13:06,5,5,0,1,Team H,37,Incomplete Play,-82,-33.5,Direct,,,,14.0,-57.0,-30.5
10/25/2024,Team G,Team H,1,13:04,5,5,0,1,Team H,10,Puck Recovery,-61,-15.5,,,,,,,
10/25/2024,Team G,Team H,1,13:01,5,5,0,1,Team H,10,Dump In/Out,3,29.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,13:01,5,5,0,1,Team H,10,Zone Entry,25,28.5,Dumped,,,,48.0,,
10/25/2024,Team G,Team H,1,12:59,5,5,0,1,Team G,Go,Puck Recovery,96,4.5,,,,,,,
10/25/2024,Team G,Team H,1,12:59,5,5,0,1,Team G,Go,Play,96,4.5,Direct,,,,59.0,87.0,-33.5
10/25/2024,Team G,Team H,1,12:55,5,5,0,1,Team G,59,Incomplete Play,35,-32.5,Direct,,,,63.0,-18.0,-21.5
10/25/2024,Team G,Team H,1,12:50,5,5,0,1,Team G,63,Puck Recovery,-68,-40.5,,,,,,,
10/25/2024,Team G,Team H,1,12:50,5,5,0,1,Team G,63,Play,-68,-40.5,Direct,,,,39.0,-75.0,-26.5
10/25/2024,Team G,Team H,1,12:46,5,5,0,1,Team G,39,Play,-65,-36.5,Indirect,,,,25.0,-29.0,-31.5
10/25/2024,Team G,Team H,1,12:45,5,5,0,1,Team G,25,Play,-29,-26.5,Direct,,,,51.0,-32.0,-1.5
10/25/2024,Team G,Team H,1,12:44,5,5,0,1,Team G,51,Incomplete Play,-32,-1.5,Indirect,,,,39.0,-66.0,-17.5
10/25/2024,Team G,Team H,1,12:42,5,5,0,1,Team H,26,Takeaway,-74,-17.5,,,,,,,
10/25/2024,Team G,Team H,1,12:36,5,5,0,1,Team H,26,Dump In/Out,6,12.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,12:36,5,5,0,1,Team H,26,Zone Entry,24,34.5,Dumped,,,,51.0,,
10/25/2024,Team G,Team H,1,12:30,5,5,0,1,Team G,51,Puck Recovery,98,14.5,,,,,,,
10/25/2024,Team G,Team H,1,12:30,5,5,0,1,Team G,51,Incomplete Play,98,14.5,Indirect,,,,63.0,55.0,40.5
10/25/2024,Team G,Team H,1,12:25,5,5,0,1,Team H,26,Puck Recovery,97,10.5,,,,,,,
10/25/2024,Team G,Team H,1,12:21,5,5,0,1,Team H,18,Puck Recovery,77,-35.5,,,,,,,
10/25/2024,Team G,Team H,1,12:21,5,5,0,1,Team H,18,Incomplete Play,77,-35.5,Direct,,,,13.0,80.0,-26.5
10/25/2024,Team G,Team H,1,12:19,5,5,0,1,Team H,18,Puck Recovery,70,-34.5,,,,,,,
10/25/2024,Team G,Team H,1,12:18,5,5,0,1,Team H,18,Play,65,-21.5,Direct,,,,13.0,49.0,-7.5
10/25/2024,Team G,Team H,1,12:17,5,5,0,1,Team H,13,Shot,49,-7.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,12:13,5,5,0,1,Team H,3,Puck Recovery,72,41.5,,,,,,,
10/25/2024,Team G,Team H,1,12:11,5,5,0,1,Team H,18,Penalty Taken,81,-7.5,Roughing,,,,51.0,,
10/25/2024,Team G,Team H,1,12:11,5,4,0,1,Team H,22,Faceoff Win,-69,-21.5,Backhand,,,,63.0,,
10/25/2024,Team G,Team H,1,12:09,5,4,0,1,Team H,2,Puck Recovery,-73,-37.5,,,,,,,
10/25/2024,Team G,Team H,1,12:09,5,4,0,1,Team H,2,Play,-73,-37.5,Indirect,,,,3.0,-91.0,12.5
10/25/2024,Team G,Team H,1,12:06,5,4,0,1,Team H,3,Dump In/Out,-91,12.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,12:01,5,4,0,1,Team G,4,Puck Recovery,97,-5.5,,,,,,,
10/25/2024,Team G,Team H,1,11:56,5,4,0,1,Team G,4,Play,36,-14.5,Direct,,,,63.0,16.0,-33.5
10/25/2024,Team G,Team H,1,11:54,5,4,0,1,Team G,63,Zone Entry,-25,-13.5,Carried,,,,2.0,,
10/25/2024,Team G,Team H,1,11:53,5,4,0,1,Team G,63,Play,-35,-15.5,Direct,,,,54.0,-50.0,-26.5
10/25/2024,Team G,Team H,1,11:52,5,4,0,1,Team G,54,Play,-57,-30.5,Direct,,,,23.0,-83.0,-5.5
10/25/2024,Team G,Team H,1,11:52,5,4,0,1,Team G,23,Shot,-83,-5.5,Deflection,On Net,f,f,,,
10/25/2024,Team G,Team H,1,11:51,5,4,0,1,Team G,23,Puck Recovery,-98,-11.5,,,,,,,
10/25/2024,Team G,Team H,1,11:51,5,4,0,1,Team G,23,Incomplete Play,-98,-11.5,Indirect,,,,63.0,-49.0,-33.5
10/25/2024,Team G,Team H,1,11:47,5,4,0,1,Team G,4,Puck Recovery,-9,-30.5,,,,,,,
10/25/2024,Team G,Team H,1,11:41,5,4,0,1,Team G,4,Play,22,-9.5,Direct,,,,54.0,-3.0,-28.5
10/25/2024,Team G,Team H,1,11:39,5,4,0,1,Team G,54,Zone Entry,-26,-39.5,Carried,,,,2.0,,
10/25/2024,Team G,Team H,1,11:38,5,4,0,1,Team G,54,Play,-38,-38.5,Direct,,,,4.0,-34.0,-12.5
10/25/2024,Team G,Team H,1,11:36,5,4,0,1,Team G,23,Puck Recovery,-37,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,11:36,5,4,0,1,Team G,23,Play,-37,-32.5,Indirect,,,,54.0,-34.0,-38.5
10/25/2024,Team G,Team H,1,11:35,5,4,0,1,Team G,54,Incomplete Play,-34,-38.5,Direct,,,,84.0,-78.0,-9.5
10/25/2024,Team G,Team H,1,11:31,5,4,0,1,Team H,2,Puck Recovery,-76,-30.5,,,,,,,
10/25/2024,Team G,Team H,1,11:31,5,4,0,1,Team H,2,Dump In/Out,-76,-30.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,11:25,5,4,0,1,Team G,Go,Puck Recovery,81,10.5,,,,,,,
10/25/2024,Team G,Team H,1,11:25,5,4,0,1,Team G,Go,Play,81,10.5,Indirect,,,,4.0,93.0,13.5
10/25/2024,Team G,Team H,1,11:21,5,4,0,1,Team G,4,Play,58,-5.5,Direct,,,,21.0,25.0,18.5
10/25/2024,Team G,Team H,1,11:17,5,4,0,1,Team G,21,Incomplete Play,-2,24.5,Direct,,,,14.0,-20.0,32.5
10/25/2024,Team G,Team H,1,11:16,5,4,0,1,Team H,17,Faceoff Win,0,0.5,Backhand,,,,21.0,,
10/25/2024,Team G,Team H,1,11:15,5,4,0,1,Team H,41,Puck Recovery,-5,3.5,,,,,,,
10/25/2024,Team G,Team H,1,11:15,5,4,0,1,Team H,41,Dump In/Out,-5,3.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,11:12,5,4,0,1,Team G,48,Puck Recovery,20,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,11:06,5,4,0,1,Team G,48,Play,24,-2.5,Direct,,,,39.0,2.0,-20.5
10/25/2024,Team G,Team H,1,11:04,5,4,0,1,Team G,39,Zone Entry,-25,-17.5,Carried,,,,37.0,,
10/25/2024,Team G,Team H,1,11:03,5,4,0,1,Team G,39,Incomplete Play,-35,-19.5,Direct,,,,14.0,-43.0,-38.5
10/25/2024,Team G,Team H,1,11:02,5,4,0,1,Team G,48,Puck Recovery,-32,-33.5,,,,,,,
10/25/2024,Team G,Team H,1,11:02,5,4,0,1,Team G,48,Play,-32,-33.5,Indirect,,,,18.0,-55.0,33.5
10/25/2024,Team G,Team H,1,10:58,5,4,0,1,Team G,18,Play,-32,38.5,Indirect,,,,14.0,-68.0,-37.5
10/25/2024,Team G,Team H,1,10:54,5,4,0,1,Team G,14,Play,-68,-37.5,Direct,,,,39.0,-68.0,-24.5
10/25/2024,Team G,Team H,1,10:53,5,4,0,1,Team G,39,Play,-85,-18.5,Indirect,,,,21.0,-97.0,-9.5
10/25/2024,Team G,Team H,1,10:49,5,4,0,1,Team G,21,Play,-50,-34.5,Direct,,,,48.0,-30.0,-22.5
10/25/2024,Team G,Team H,1,10:48,5,4,0,1,Team G,48,Play,-30,-22.5,Direct,,,,21.0,-58.0,-39.5
10/25/2024,Team G,Team H,1,10:46,5,4,0,1,Team G,21,Shot,-58,-21.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,10:44,5,4,0,1,Team G,14,Puck Recovery,-88,-12.5,,,,,,,
10/25/2024,Team G,Team H,1,10:43,5,4,0,1,Team G,14,Play,-86,-30.5,Indirect,,,,48.0,-30.0,-39.5
10/25/2024,Team G,Team H,1,10:42,5,4,0,1,Team G,48,Play,-30,-39.5,Direct,,,,18.0,-39.0,36.5
10/25/2024,Team G,Team H,1,10:40,5,4,0,1,Team G,18,Goal,-66,26.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,10:38,5,5,1,1,Team H,26,Faceoff Win,0,0.5,Backhand,,,,54.0,,
10/25/2024,Team G,Team H,1,10:37,5,5,1,1,Team H,5,Puck Recovery,-21,13.5,,,,,,,
10/25/2024,Team G,Team H,1,10:37,5,5,1,1,Team H,5,Play,-21,13.5,Direct,,,,4.0,-18.0,-12.5
10/25/2024,Team G,Team H,1,10:34,5,5,1,1,Team H,4,Dump In/Out,-17,-35.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,10:33,5,5,1,1,Team G,55,Puck Recovery,24,-39.5,,,,,,,
10/25/2024,Team G,Team H,1,10:31,5,5,1,1,Team G,55,Play,47,-39.5,Indirect,,,,84.0,4.0,-35.5
10/25/2024,Team G,Team H,1,10:29,5,5,1,1,Team G,84,Play,17,-34.5,Indirect,,,,4.0,-7.0,37.5
10/25/2024,Team G,Team H,1,10:26,5,5,1,1,Team G,4,Zone Entry,-25,38.5,Carried,,,,5.0,,
10/25/2024,Team G,Team H,1,10:25,5,5,1,1,Team G,4,Play,-33,36.5,Indirect,,,,54.0,-90.0,30.5
10/25/2024,Team G,Team H,1,10:24,5,5,1,1,Team G,54,Incomplete Play,-90,30.5,Indirect,,,,23.0,-88.0,13.5
10/25/2024,Team G,Team H,1,10:22,5,5,1,1,Team H,18,Puck Recovery,-96,-14.5,,,,,,,
10/25/2024,Team G,Team H,1,10:21,5,5,1,1,Team H,18,Play,-93,-23.5,Indirect,,,,13.0,-57.0,-39.5
10/25/2024,Team G,Team H,1,10:17,5,5,1,1,Team H,13,Zone Entry,24,-25.5,Carried,,,,55.0,,
10/25/2024,Team G,Team H,1,10:13,5,5,1,1,Team H,13,Play,62,-26.5,Direct,,,,26.0,62.0,-12.5
10/25/2024,Team G,Team H,1,10:12,5,5,1,1,Team H,26,Shot,62,-12.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,10:11,5,5,1,1,Team G,84,Puck Recovery,52,-9.5,,,,,,,
10/25/2024,Team G,Team H,1,10:11,5,5,1,1,Team G,84,Dump In/Out,52,-9.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,10:10,5,5,1,1,Team H,4,Puck Recovery,30,-24.5,,,,,,,
10/25/2024,Team G,Team H,1,10:07,5,5,1,1,Team H,4,Play,43,29.5,Direct,,,,18.0,77.0,37.5
10/25/2024,Team G,Team H,1,10:06,5,5,1,1,Team H,18,Shot,79,32.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,10:05,5,5,1,1,Team G,84,Puck Recovery,67,-5.5,,,,,,,
10/25/2024,Team G,Team H,1,10:05,5,5,1,1,Team G,84,Play,67,-5.5,Direct,,,,23.0,25.0,-1.5
10/25/2024,Team G,Team H,1,9:59,5,5,1,1,Team G,23,Play,18,-34.5,Indirect,,,,54.0,-22.0,-36.5
10/25/2024,Team G,Team H,1,9:56,5,5,1,1,Team H,13,Puck Recovery,-4,-37.5,,,,,,,
10/25/2024,Team G,Team H,1,9:50,5,5,1,1,Team H,13,Dump In/Out,18,-38.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,9:50,5,5,1,1,Team H,13,Zone Entry,24,-39.5,Dumped,,,,55.0,,
10/25/2024,Team G,Team H,1,9:48,5,5,1,1,Team G,55,Puck Recovery,97,-14.5,,,,,,,
10/25/2024,Team G,Team H,1,9:45,5,5,1,1,Team G,55,Play,96,2.5,Direct,,,,17.0,92.0,13.5
10/25/2024,Team G,Team H,1,9:42,5,5,1,1,Team G,17,Incomplete Play,56,35.5,Direct,,,,56.0,-19.0,26.5
10/25/2024,Team G,Team H,1,9:39,5,5,1,1,Team G,56,Puck Recovery,-70,39.5,,,,,,,
10/25/2024,Team G,Team H,1,9:37,5,5,1,1,Team H,2,Puck Recovery,-97,5.5,,,,,,,
10/25/2024,Team G,Team H,1,9:28,5,5,1,1,Team H,2,Play,24,-32.5,Indirect,,,,14.0,37.0,-37.5
10/25/2024,Team G,Team H,1,9:27,5,5,1,1,Team H,2,Zone Entry,24,-32.5,Played,,,,25.0,,
10/25/2024,Team G,Team H,1,9:26,5,5,1,1,Team H,14,Play,37,-37.5,Indirect,,,,11.0,86.0,-32.5
10/25/2024,Team G,Team H,1,9:22,5,5,1,1,Team H,11,Play,78,-38.5,Indirect,,,,2.0,31.0,-36.5
10/25/2024,Team G,Team H,1,9:20,5,5,1,1,Team H,2,Shot,33,-24.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,9:18,5,5,1,1,Team G,17,Puck Recovery,73,38.5,,,,,,,
10/25/2024,Team G,Team H,1,9:18,5,5,1,1,Team G,17,Dump In/Out,73,38.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,9:17,5,5,1,1,Team H,3,Puck Recovery,73,38.5,,,,,,,
10/25/2024,Team G,Team H,1,9:13,5,5,1,1,Team H,11,Puck Recovery,73,38.5,,,,,,,
10/25/2024,Team G,Team H,1,9:13,5,5,1,1,Team H,11,Play,73,38.5,Indirect,,,,2.0,32.0,-39.5
10/25/2024,Team G,Team H,1,9:10,5,5,1,1,Team H,2,Incomplete Play,32,-39.5,Indirect,,,,14.0,98.0,-19.5
10/25/2024,Team G,Team H,1,9:04,5,5,1,1,Team G,51,Puck Recovery,96,-7.5,,,,,,,
10/25/2024,Team G,Team H,1,9:00,5,5,1,1,Team G,51,Play,25,37.5,Direct,,,,56.0,-8.0,37.5
10/25/2024,Team G,Team H,1,8:58,5,5,1,1,Team H,3,Puck Recovery,-21,37.5,,,,,,,
10/25/2024,Team G,Team H,1,8:58,5,5,1,1,Team H,3,Play,-21,37.5,Indirect,,,,10.0,-3.0,40.5
10/25/2024,Team G,Team H,1,8:55,5,5,1,1,Team H,10,Dump In/Out,5,36.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,8:51,5,5,1,1,Team G,59,Puck Recovery,97,9.5,,,,,,,
10/25/2024,Team G,Team H,1,8:50,5,5,1,1,Team G,59,Play,72,-17.5,Direct,,,,39.0,44.0,-33.5
10/25/2024,Team G,Team H,1,8:49,5,5,1,1,Team G,39,Play,44,-33.5,Direct,,,,63.0,50.0,-20.5
10/25/2024,Team G,Team H,1,8:48,5,5,1,1,Team G,63,Dump In/Out,50,-20.5,Retained,,,,,,
10/25/2024,Team G,Team H,1,8:45,5,5,1,1,Team G,39,Puck Recovery,20,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,8:44,5,5,1,1,Team G,39,Play,22,-1.5,Direct,,,,48.0,14.0,38.5
10/25/2024,Team G,Team H,1,8:43,5,5,1,1,Team G,48,Dump In/Out,-4,35.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,8:43,5,5,1,1,Team G,48,Zone Entry,-25,2.5,Dumped,,,,37.0,,
10/25/2024,Team G,Team H,1,8:40,5,5,1,1,Team H,37,Puck Recovery,-98,3.5,,,,,,,
10/25/2024,Team G,Team H,1,8:40,5,5,1,1,Team H,37,Play,-98,3.5,Indirect,,,,12.0,-68.0,39.5
10/25/2024,Team G,Team H,1,8:38,5,5,1,1,Team H,12,Play,-68,39.5,Direct,,,,22.0,-54.0,24.5
10/25/2024,Team G,Team H,1,8:36,5,5,1,1,Team H,37,Puck Recovery,-37,18.5,,,,,,,
10/25/2024,Team G,Team H,1,8:33,5,5,1,1,Team H,37,Play,-57,-12.5,Direct,,,,41.0,-54.0,22.5
10/25/2024,Team G,Team H,1,8:31,5,5,1,1,Team H,41,Play,-51,39.5,Direct,,,,12.0,0.0,38.5
10/25/2024,Team G,Team H,1,8:31,5,5,1,1,Team H,12,Dump In/Out,0,38.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,8:31,5,5,1,1,Team H,12,Zone Entry,24,37.5,Dumped,,,,48.0,,
10/25/2024,Team G,Team H,1,8:27,5,5,1,1,Team G,48,Puck Recovery,96,6.5,,,,,,,
10/25/2024,Team G,Team H,1,8:26,5,5,1,1,Team G,48,Play,94,21.5,Indirect,,,,39.0,68.0,38.5
10/25/2024,Team G,Team H,1,8:25,5,5,1,1,Team G,39,Play,68,38.5,Direct,,,,63.0,43.0,39.5
10/25/2024,Team G,Team H,1,8:22,5,5,1,1,Team G,63,Play,1,18.5,Direct,,,,18.0,-7.0,-14.5
10/25/2024,Team G,Team H,1,8:21,5,5,1,1,Team G,18,Zone Entry,-26,-23.5,Carried,,,,37.0,,
10/25/2024,Team G,Team H,1,8:18,5,5,1,1,Team H,41,Puck Recovery,-82,1.5,,,,,,,
10/25/2024,Team G,Team H,1,8:18,5,5,1,1,Team H,41,Play,-82,1.5,Direct,,,,22.0,-75.0,2.5
10/25/2024,Team G,Team H,1,8:09,5,5,1,1,Team H,22,Dump In/Out,7,-26.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,8:09,5,5,1,1,Team H,22,Zone Entry,24,-32.5,Dumped,,,,59.0,,
10/25/2024,Team G,Team H,1,8:05,5,5,1,1,Team G,55,Puck Recovery,96,13.5,,,,,,,
10/25/2024,Team G,Team H,1,8:03,5,5,1,1,Team G,59,Puck Recovery,96,-10.5,,,,,,,
10/25/2024,Team G,Team H,1,8:00,5,5,1,1,Team H,12,Puck Recovery,60,-29.5,,,,,,,
10/25/2024,Team G,Team H,1,7:59,5,5,1,1,Team H,12,Play,62,-35.5,Indirect,,,,4.0,30.0,-21.5
10/25/2024,Team G,Team H,1,7:59,5,5,1,1,Team H,4,Shot,30,-21.5,Snapshot,Missed,t,f,,,
10/25/2024,Team G,Team H,1,7:58,5,5,1,1,Team H,25,Shot,72,-5.5,Deflection,Missed,t,f,,,
10/25/2024,Team G,Team H,1,7:57,5,5,1,1,Team H,22,Puck Recovery,91,-4.5,,,,,,,
10/25/2024,Team G,Team H,1,7:57,5,5,1,1,Team H,22,Shot,91,-4.5,Snapshot,Missed,f,f,,,
10/25/2024,Team G,Team H,1,7:56,5,5,1,1,Team H,25,Puck Recovery,88,-4.5,,,,,,,
10/25/2024,Team G,Team H,1,7:56,5,5,1,1,Team H,25,Shot,88,-4.5,Snapshot,On Net,f,f,,,
10/25/2024,Team G,Team H,1,7:55,5,5,1,1,Team G,21,Puck Recovery,87,-6.5,,,,,,,
10/25/2024,Team G,Team H,1,7:55,5,5,1,1,Team G,21,Play,87,-6.5,Direct,,,,14.0,54.0,-32.5
10/25/2024,Team G,Team H,1,7:51,5,5,1,1,Team G,14,Play,2,-16.5,Direct,,,,21.0,-13.0,13.5
10/25/2024,Team G,Team H,1,7:50,5,5,1,1,Team G,21,Zone Entry,-25,23.5,Carried,,,,5.0,,
10/25/2024,Team G,Team H,1,7:48,5,5,1,1,Team G,21,Puck Recovery,-93,28.5,,,,,,,
10/25/2024,Team G,Team H,1,7:45,5,5,1,1,Team H,12,Puck Recovery,-61,38.5,,,,,,,
10/25/2024,Team G,Team H,1,7:45,5,5,1,1,Team H,12,Play,-61,38.5,Indirect,,,,22.0,-45.0,35.5
10/25/2024,Team G,Team H,1,7:42,5,5,1,1,Team H,22,Play,-17,30.5,Direct,,,,5.0,10.0,-15.5
10/25/2024,Team G,Team H,1,7:40,5,5,1,1,Team H,5,Zone Entry,25,-34.5,Carried,,,,55.0,,
10/25/2024,Team G,Team H,1,7:35,5,5,1,1,Team H,19,Puck Recovery,66,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,7:30,5,5,1,1,Team H,19,Play,98,-14.5,Indirect,,,,5.0,31.0,38.5
10/25/2024,Team G,Team H,1,7:28,5,5,1,1,Team H,5,Play,31,38.5,Indirect,,,,2.0,40.0,-32.5
10/25/2024,Team G,Team H,1,7:26,5,5,1,1,Team H,2,Shot,40,-32.5,Snapshot,Missed,t,f,,,
10/25/2024,Team G,Team H,1,7:23,5,5,1,1,Team G,21,Puck Recovery,58,36.5,,,,,,,
10/25/2024,Team G,Team H,1,7:23,5,5,1,1,Team G,21,Dump In/Out,58,36.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,7:20,5,5,1,1,Team H,5,Puck Recovery,-25,35.5,,,,,,,
10/25/2024,Team G,Team H,1,7:18,5,5,1,1,Team H,5,Play,-31,9.5,Direct,,,,19.0,18.0,-35.5
10/25/2024,Team G,Team H,1,7:14,5,5,1,1,Team H,19,Incomplete Play,-10,-10.5,Direct,,,,17.0,15.0,19.5
10/25/2024,Team G,Team H,1,7:13,5,5,1,1,Team G,84,Takeaway,15,19.5,,,,,,,
10/25/2024,Team G,Team H,1,7:10,5,5,1,1,Team G,84,Play,-7,20.5,Direct,,,,23.0,-25.0,37.5
10/25/2024,Team G,Team H,1,7:10,5,5,1,1,Team G,23,Zone Entry,-25,37.5,Carried,,,,3.0,,
10/25/2024,Team G,Team H,1,7:09,5,5,1,1,Team G,23,Play,-30,37.5,Indirect,,,,84.0,-41.0,35.5
10/25/2024,Team G,Team H,1,7:07,5,5,1,1,Team G,84,Shot,-90,26.5,Wristshot,Missed,f,f,,,
10/25/2024,Team G,Team H,1,7:03,5,5,1,1,Team G,25,Puck Recovery,-33,-29.5,,,,,,,
10/25/2024,Team G,Team H,1,7:03,5,5,1,1,Team G,25,Incomplete Play,-33,-29.5,Indirect,,,,84.0,-57.0,-36.5
10/25/2024,Team G,Team H,1,7:01,5,5,1,1,Team G,23,Puck Recovery,-52,-29.5,,,,,,,
10/25/2024,Team G,Team H,1,7:00,5,5,1,1,Team G,23,Play,-50,-37.5,Indirect,,,,51.0,-28.0,-37.5
10/25/2024,Team G,Team H,1,6:59,5,5,1,1,Team G,51,Shot,-30,-23.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,6:55,5,5,1,1,Team G,54,Faceoff Win,-69,-21.5,Backhand,,,,26.0,,
10/25/2024,Team G,Team H,1,6:54,5,5,1,1,Team G,23,Puck Recovery,-63,-15.5,,,,,,,
10/25/2024,Team G,Team H,1,6:54,5,5,1,1,Team G,23,Play,-63,-15.5,Direct,,,,51.0,-39.0,-35.5
10/25/2024,Team G,Team H,1,6:52,5,5,1,1,Team G,51,Play,-34,-35.5,Direct,,,,25.0,-38.0,17.5
10/25/2024,Team G,Team H,1,6:50,5,5,1,1,Team G,25,Play,-34,32.5,Indirect,,,,54.0,-98.0,-0.5
10/25/2024,Team G,Team H,1,6:45,5,5,1,1,Team G,54,Play,-69,-38.5,Indirect,,,,23.0,-71.0,-37.5
10/25/2024,Team G,Team H,1,6:44,5,5,1,1,Team G,23,Play,-71,-37.5,Indirect,,,,84.0,-97.0,-20.5
10/25/2024,Team G,Team H,1,6:41,5,5,1,1,Team G,84,Play,-97,-20.5,Indirect,,,,23.0,-84.0,-34.5
10/25/2024,Team G,Team H,1,6:40,5,5,1,1,Team G,23,Play,-84,-34.5,Indirect,,,,51.0,-29.0,-33.5
10/25/2024,Team G,Team H,1,6:38,5,5,1,1,Team G,51,Play,-34,-9.5,Direct,,,,23.0,-41.0,-28.5
10/25/2024,Team G,Team H,1,6:35,5,5,1,1,Team G,23,Shot,-34,0.5,Wristshot,Missed,t,f,,,
10/25/2024,Team G,Team H,1,6:34,5,5,1,1,Team G,54,Goal,-79,0.5,Deflection,On Net,t,f,,,
10/25/2024,Team G,Team H,1,6:33,5,5,2,1,Team G,63,Faceoff Win,0,0.5,Backhand,,,,10.0,,
10/25/2024,Team G,Team H,1,6:30,5,5,2,1,Team G,59,Puck Recovery,37,-34.5,,,,,,,
10/25/2024,Team G,Team H,1,6:29,5,5,2,1,Team G,59,Incomplete Play,55,-34.5,Indirect,,,,63.0,38.0,-21.5
10/25/2024,Team G,Team H,1,6:27,5,5,2,1,Team H,10,Puck Recovery,26,-39.5,,,,,,,
10/25/2024,Team G,Team H,1,6:27,5,5,2,1,Team H,10,Incomplete Play,26,-39.5,Indirect,,,,5.0,41.0,38.5
10/25/2024,Team G,Team H,1,6:24,5,5,2,1,Team H,11,Puck Recovery,37,30.5,,,,,,,
10/25/2024,Team G,Team H,1,6:22,5,5,2,1,Team H,11,Shot,42,37.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,6:21,5,5,2,1,Team G,48,Puck Recovery,81,6.5,,,,,,,
10/25/2024,Team G,Team H,1,6:16,5,5,2,1,Team G,63,Puck Recovery,70,38.5,,,,,,,
10/25/2024,Team G,Team H,1,6:16,5,5,2,1,Team G,63,Incomplete Play,70,38.5,Indirect,,,,18.0,61.0,37.5
10/25/2024,Team G,Team H,1,6:14,5,5,2,1,Team H,10,Puck Recovery,27,38.5,,,,,,,
10/25/2024,Team G,Team H,1,6:13,5,5,2,1,Team H,10,Shot,27,38.5,Wristshot,Missed,t,f,,,
10/25/2024,Team G,Team H,1,6:10,5,5,2,1,Team H,4,Puck Recovery,71,-38.5,,,,,,,
10/25/2024,Team G,Team H,1,6:10,5,5,2,1,Team H,4,Shot,71,-38.5,Snapshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,6:06,5,5,2,1,Team G,63,Puck Recovery,-7,24.5,,,,,,,
10/25/2024,Team G,Team H,1,6:04,5,5,2,1,Team G,63,Zone Entry,-25,25.5,Carried,,,,5.0,,
10/25/2024,Team G,Team H,1,6:02,5,5,2,1,Team G,63,Incomplete Play,-65,21.5,Direct,,,,18.0,-61.0,14.5
10/25/2024,Team G,Team H,1,6:01,5,5,2,1,Team H,14,Takeaway,-61,14.5,,,,,,,
10/25/2024,Team G,Team H,1,6:00,5,5,2,1,Team H,14,Play,-49,37.5,Direct,,,,11.0,-26.0,36.5
10/25/2024,Team G,Team H,1,5:59,5,5,2,1,Team H,11,Dump In/Out,3,38.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,5:58,5,5,2,1,Team G,48,Puck Recovery,20,38.5,,,,,,,
10/25/2024,Team G,Team H,1,5:57,5,5,2,1,Team G,48,Play,23,32.5,Direct,,,,63.0,1.0,4.5
10/25/2024,Team G,Team H,1,5:56,5,5,2,1,Team G,63,Zone Entry,-26,-26.5,Carried,,,,4.0,,
10/25/2024,Team G,Team H,1,5:53,5,5,2,1,Team G,63,Shot,-88,-8.5,Wristshot,On Net,f,f,,,
10/25/2024,Team G,Team H,1,5:52,5,5,2,1,Team H,22,Puck Recovery,-70,7.5,,,,,,,
10/25/2024,Team G,Team H,1,5:46,5,5,2,1,Team H,22,Play,-95,11.5,Indirect,,,,2.0,-95.0,11.5
10/25/2024,Team G,Team H,1,5:41,5,5,2,1,Team H,2,Play,-98,2.5,Direct,,,,3.0,-76.0,37.5
10/25/2024,Team G,Team H,1,5:39,5,5,2,1,Team H,3,Play,-52,30.5,Direct,,,,22.0,69.0,-9.5
10/25/2024,Team G,Team H,1,5:36,5,5,2,1,Team H,3,Zone Entry,24,-2.5,Played,,,,4.0,,
