Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
11/15/2024,Team C,Team D,1,13:08,5,5,1,0,Team D,4,Play,59,39.5,Direct,,,,14.0,18.0,10.5
11/15/2024,Team C,Team D,1,13:05,5,5,1,0,Team D,14,Zone Entry,-25,25.5,Carried,,,,41.0,,
11/15/2024,Team C,Team D,1,13:03,5,5,1,0,Team C,84,Puck Recovery,-62,37.5,,,,,,,
11/15/2024,Team C,Team D,1,13:03,5,5,1,0,Team C,84,Play,-62,37.5,Indirect,,,,41.0,-97.0,14.5
11/15/2024,Team C,Team D,1,13:01,5,5,1,0,Team C,41,Play,-97,14.5,Direct,,,,55.0,-89.0,-30.5
11/15/2024,Team C,Team D,1,13:00,5,5,1,0,Team C,55,Play,-89,-30.5,Direct,,,,28.0,-48.0,-36.5
11/15/2024,Team C,Team D,1,12:59,5,5,1,0,Team C,28,Incomplete Play,-48,-36.5,Direct,,,,84.0,-43.0,-15.5
11/15/2024,Team C,Team D,1,12:56,5,5,1,0,Team C,28,Puck Recovery,-19,-38.5,,,,,,,
11/15/2024,Team C,Team D,1,12:51,5,5,1,0,Team D,18,Puck Recovery,38,19.5,,,,,,,
11/15/2024,Team C,Team D,1,12:50,5,5,1,0,Team D,18,Play,61,13.5,Direct,,,,4.0,80.0,-22.5
11/15/2024,Team C,Team D,1,12:49,5,5,1,0,Team D,4,Play,80,-26.5,Direct,,,,2.0,64.0,30.5
11/15/2024,Team C,Team D,1,12:42,5,5,1,0,Team D,2,Play,96,-1.5,Direct,,,,23.0,73.0,-37.5
11/15/2024,Team C,Team D,1,12:40,5,5,1,0,Team D,23,Incomplete Play,50,-37.5,Direct,,,,45.0,2.0,-19.5
11/15/2024,Team C,Team D,1,12:36,5,5,1,0,Team C,46,Puck Recovery,-93,24.5,,,,,,,
11/15/2024,Team C,Team D,1,12:36,5,5,1,0,Team C,91,Faceoff Win,69,-21.5,Backhand,,,,45.0,,
11/15/2024,Team C,Team D,1,12:35,5,5,1,0,Team C,38,Puck Recovery,47,-38.5,,,,,,,
11/15/2024,Team C,Team D,1,12:33,5,5,1,0,Team C,38,Shot,64,-31.5,Wristshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,12:31,5,5,1,0,Team C,14,Puck Recovery,35,40.5,,,,,,,
11/15/2024,Team C,Team D,1,12:30,5,5,1,0,Team C,14,Play,28,36.5,Direct,,,,91.0,73.0,33.5
11/15/2024,Team C,Team D,1,12:26,5,5,1,0,Team C,91,Puck Recovery,92,28.5,,,,,,,
11/15/2024,Team C,Team D,1,12:26,5,5,1,0,Team C,91,Play,92,28.5,Indirect,,,,14.0,42.0,41.5
11/15/2024,Team C,Team D,1,12:24,5,5,1,0,Team C,14,Play,42,41.5,Direct,,,,26.0,34.0,4.5
11/15/2024,Team C,Team D,1,12:22,5,5,1,0,Team C,26,Incomplete Play,35,-6.5,Direct,,,,62.0,70.0,20.5
11/15/2024,Team C,Team D,1,12:22,5,5,1,0,Team D,2,Takeaway,72,11.5,,,,,,,
11/15/2024,Team C,Team D,1,12:21,5,5,1,0,Team D,2,Play,76,11.5,Indirect,,,,25.0,68.0,35.5
11/15/2024,Team C,Team D,1,12:17,5,5,1,0,Team C,14,Puck Recovery,33,37.5,,,,,,,
11/15/2024,Team C,Team D,1,12:17,5,5,1,0,Team C,14,Play,33,37.5,Direct,,,,62.0,42.0,27.5
11/15/2024,Team C,Team D,1,12:17,5,5,1,0,Team C,62,Incomplete Play,38,18.5,Direct,,,,26.0,43.0,14.5
11/15/2024,Team C,Team D,1,12:16,5,5,1,0,Team D,45,Puck Recovery,45,5.5,,,,,,,
11/15/2024,Team C,Team D,1,12:16,5,5,1,0,Team D,45,Incomplete Play,45,5.5,Direct,,,,27.0,41.0,13.5
11/15/2024,Team C,Team D,1,12:15,5,5,1,0,Team D,45,Puck Recovery,43,20.5,,,,,,,
11/15/2024,Team C,Team D,1,12:13,5,5,1,0,Team D,45,Play,22,22.5,Direct,,,,25.0,1.0,13.5
11/15/2024,Team C,Team D,1,12:11,5,5,1,0,Team D,25,Zone Entry,-26,29.5,Carried,,,,14.0,,
11/15/2024,Team C,Team D,1,12:11,5,5,1,0,Team D,25,Play,-32,32.5,Direct,,,,45.0,-40.0,12.5
11/15/2024,Team C,Team D,1,12:10,5,5,1,0,Team D,45,Play,-52,10.5,Direct,,,,27.0,-55.0,-6.5
11/15/2024,Team C,Team D,1,12:10,5,5,1,0,Team D,27,Play,-55,-6.5,Direct,,,,45.0,-78.0,4.5
11/15/2024,Team C,Team D,1,12:09,5,5,1,0,Team D,45,Shot,-78,4.5,Deflection,On Net,f,t,,,
11/15/2024,Team C,Team D,1,12:08,5,5,1,0,Team C,14,Puck Recovery,-85,8.5,,,,,,,
11/15/2024,Team C,Team D,1,12:08,5,5,1,0,Team C,14,Play,-85,8.5,Indirect,,,,91.0,-56.0,41.5
11/15/2024,Team C,Team D,1,12:05,5,5,1,0,Team C,91,Incomplete Play,-56,41.5,Direct,,,,62.0,-53.0,29.5
11/15/2024,Team C,Team D,1,12:04,5,5,1,0,Team D,27,Puck Recovery,-13,8.5,,,,,,,
11/15/2024,Team C,Team D,1,12:03,5,5,1,0,Team C,26,Takeaway,8,19.5,,,,,,,
11/15/2024,Team C,Team D,1,12:02,5,5,1,0,Team C,26,Zone Entry,25,13.5,Carried,,,,44.0,,
11/15/2024,Team C,Team D,1,12:01,5,5,1,0,Team C,26,Play,32,10.5,Direct,,,,62.0,34.0,17.5
11/15/2024,Team C,Team D,1,11:59,5,5,1,0,Team C,62,Shot,63,7.5,Wristshot,Blocked,t,f,,,
11/15/2024,Team C,Team D,1,11:57,5,5,1,0,Team D,45,Puck Recovery,64,24.5,,,,,,,
11/15/2024,Team C,Team D,1,11:56,5,5,1,0,Team D,45,Dump In/Out,69,31.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,11:50,5,5,1,0,Team C,14,Puck Recovery,-84,-36.5,,,,,,,
11/15/2024,Team C,Team D,1,11:46,5,5,1,0,Team C,14,Play,-48,19.5,Direct,,,,67.0,-15.0,37.5
11/15/2024,Team C,Team D,1,11:43,5,5,1,0,Team C,28,Penalty Taken,-15,-41.5,Too many men on the ice,,,,,,
11/15/2024,Team C,Team D,1,11:43,4,5,1,0,Team D,25,Faceoff Win,-69,22.5,Backhand,,,,12.0,,
11/15/2024,Team C,Team D,1,11:42,4,5,1,0,Team D,19,Puck Recovery,-69,18.5,,,,,,,
11/15/2024,Team C,Team D,1,11:42,4,5,1,0,Team D,19,Incomplete Play,-69,18.5,Direct,,,,13.0,-64.0,15.5
11/15/2024,Team C,Team D,1,11:40,4,5,1,0,Team D,45,Puck Recovery,-56,8.5,,,,,,,
11/15/2024,Team C,Team D,1,11:36,4,5,1,0,Team D,45,Play,-99,-17.5,Indirect,,,,19.0,-77.0,-40.5
11/15/2024,Team C,Team D,1,11:32,4,5,1,0,Team D,19,Play,-92,-25.5,Indirect,,,,44.0,-28.0,-30.5
11/15/2024,Team C,Team D,1,11:30,4,5,1,0,Team D,44,Play,-28,-17.5,Direct,,,,19.0,-64.0,-31.5
11/15/2024,Team C,Team D,1,11:29,4,5,1,0,Team D,19,Play,-62,-29.5,Direct,,,,25.0,-83.0,-13.5
11/15/2024,Team C,Team D,1,11:27,4,5,1,0,Team D,25,Incomplete Play,-83,-18.5,Direct,,,,13.0,-83.0,3.5
11/15/2024,Team C,Team D,1,11:25,4,5,1,0,Team D,13,Puck Recovery,-98,5.5,,,,,,,
11/15/2024,Team C,Team D,1,11:25,4,5,1,0,Team D,13,Play,-98,5.5,Indirect,,,,25.0,-86.0,-37.5
11/15/2024,Team C,Team D,1,11:23,4,5,1,0,Team D,25,Play,-86,-37.5,Indirect,,,,13.0,-99.0,-12.5
11/15/2024,Team C,Team D,1,11:20,4,5,1,0,Team D,13,Play,-96,-25.5,Indirect,,,,44.0,-33.0,-37.5
11/15/2024,Team C,Team D,1,11:18,4,5,1,0,Team D,44,Play,-31,-27.5,Direct,,,,13.0,-58.0,-37.5
11/15/2024,Team C,Team D,1,11:16,4,5,1,0,Team D,13,Shot,-61,-16.5,Wristshot,Blocked,t,f,,,
11/15/2024,Team C,Team D,1,11:13,4,5,1,0,Team D,13,Puck Recovery,-67,35.5,,,,,,,
11/15/2024,Team C,Team D,1,11:10,4,5,1,0,Team D,13,Play,-60,37.5,Direct,,,,44.0,-29.0,32.5
11/15/2024,Team C,Team D,1,11:10,4,5,1,0,Team D,44,Play,-29,32.5,Indirect,,,,25.0,-40.0,-35.5
11/15/2024,Team C,Team D,1,11:04,4,5,1,0,Team D,25,Play,-65,-34.5,Indirect,,,,13.0,-41.0,-38.5
11/15/2024,Team C,Team D,1,11:01,4,5,1,0,Team D,13,Incomplete Play,-55,-30.5,Direct,,,,19.0,-68.0,18.5
11/15/2024,Team C,Team D,1,11:00,4,5,1,0,Team C,12,Takeaway,-65,-1.5,,,,,,,
11/15/2024,Team C,Team D,1,10:59,4,5,1,0,Team C,12,Dump In/Out,-68,-4.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,10:56,4,5,1,0,Team D,44,Puck Recovery,5,-36.5,,,,,,,
11/15/2024,Team C,Team D,1,10:47,4,5,1,0,Team D,44,Play,40,13.5,Direct,,,,13.0,-4.0,0.5
11/15/2024,Team C,Team D,1,10:44,4,5,1,0,Team C,14,Puck Recovery,-48,36.5,,,,,,,
11/15/2024,Team C,Team D,1,10:44,4,5,1,0,Team C,14,Play,-48,36.5,Indirect,,,,67.0,-3.0,37.5
11/15/2024,Team C,Team D,1,10:42,4,5,1,0,Team C,67,Dump In/Out,-3,37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,10:38,4,5,1,0,Team D,Go,Puck Recovery,98,0.5,,,,,,,
11/15/2024,Team C,Team D,1,10:37,4,5,1,0,Team D,Go,Play,96,0.5,Indirect,,,,44.0,96.0,0.5
11/15/2024,Team C,Team D,1,10:30,4,5,1,0,Team D,44,Play,61,0.5,Direct,,,,41.0,12.0,-10.5
11/15/2024,Team C,Team D,1,10:29,4,5,1,0,Team D,41,Play,6,-4.5,Indirect,,,,14.0,-10.0,36.5
11/15/2024,Team C,Team D,1,10:27,4,5,1,0,Team D,14,Dump In/Out,-19,40.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,10:27,4,5,1,0,Team D,14,Zone Entry,-25,40.5,Dumped,,,,14.0,,
11/15/2024,Team C,Team D,1,10:25,4,5,1,0,Team C,38,Puck Recovery,-99,13.5,,,,,,,
11/15/2024,Team C,Team D,1,10:25,4,5,1,0,Team C,38,Dump In/Out,-99,13.5,Retained,,,,,,
11/15/2024,Team C,Team D,1,10:22,4,5,1,0,Team C,90,Puck Recovery,-37,26.5,,,,,,,
11/15/2024,Team C,Team D,1,10:19,4,5,1,0,Team C,90,Zone Entry,25,37.5,Carried,,,,4.0,,
11/15/2024,Team C,Team D,1,10:18,4,5,1,0,Team C,90,Incomplete Play,45,31.5,Direct,,,,67.0,66.0,-3.5
11/15/2024,Team C,Team D,1,10:16,4,5,1,0,Team D,27,Puck Recovery,93,14.5,,,,,,,
11/15/2024,Team C,Team D,1,10:14,4,5,1,0,Team D,27,Play,94,25.5,Indirect,,,,4.0,98.0,1.5
11/15/2024,Team C,Team D,1,10:11,4,5,1,0,Team D,4,Play,67,-14.5,Direct,,,,28.0,29.0,-32.5
11/15/2024,Team C,Team D,1,10:09,4,5,1,0,Team D,28,Play,4,-16.5,Direct,,,,27.0,-13.0,27.5
11/15/2024,Team C,Team D,1,10:08,4,5,1,0,Team D,27,Zone Entry,-25,36.5,Carried,,,,14.0,,
11/15/2024,Team C,Team D,1,10:06,4,5,1,0,Team D,14,Puck Recovery,-29,37.5,,,,,,,
11/15/2024,Team C,Team D,1,10:04,4,5,1,0,Team D,14,Incomplete Play,-67,37.5,Direct,,,,41.0,-74.0,-4.5
11/15/2024,Team C,Team D,1,10:02,4,5,1,0,Team D,41,Puck Recovery,-71,-31.5,,,,,,,
11/15/2024,Team C,Team D,1,10:01,4,5,1,0,Team D,41,Play,-79,-37.5,Indirect,,,,14.0,-51.0,40.5
11/15/2024,Team C,Team D,1,9:53,4,5,1,0,Team D,4,Puck Recovery,-7,32.5,,,,,,,
11/15/2024,Team C,Team D,1,9:51,4,5,1,0,Team D,4,Play,17,32.5,Direct,,,,14.0,-24.0,38.5
11/15/2024,Team C,Team D,1,9:50,4,5,1,0,Team D,14,Zone Entry,-25,38.5,Carried,,,,14.0,,
11/15/2024,Team C,Team D,1,9:50,4,5,1,0,Team D,14,Play,-32,40.5,Indirect,,,,28.0,-93.0,26.5
11/15/2024,Team C,Team D,1,9:45,4,5,1,0,Team C,14,Takeaway,-87,36.5,,,,,,,
11/15/2024,Team C,Team D,1,9:45,4,5,1,0,Team C,14,Dump In/Out,-86,37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,9:41,5,5,1,0,Team D,Go,Puck Recovery,98,1.5,,,,,,,
11/15/2024,Team C,Team D,1,9:40,5,5,1,0,Team D,Go,Play,95,6.5,Indirect,,,,47.0,95.0,6.5
11/15/2024,Team C,Team D,1,9:35,5,5,1,0,Team D,47,Incomplete Play,9,-32.5,Direct,,,,18.0,-11.0,-36.5
11/15/2024,Team C,Team D,1,9:34,5,5,1,0,Team D,47,Puck Recovery,-4,-38.5,,,,,,,
11/15/2024,Team C,Team D,1,9:32,5,5,1,0,Team D,47,Dump In/Out,-19,-37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,9:32,5,5,1,0,Team D,47,Zone Entry,-26,-38.5,Dumped,,,,55.0,,
11/15/2024,Team C,Team D,1,9:30,5,5,1,0,Team C,41,Puck Recovery,-84,-31.5,,,,,,,
11/15/2024,Team C,Team D,1,9:30,5,5,1,0,Team C,41,Dump In/Out,-84,-31.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,9:28,5,5,1,0,Team D,7,Puck Recovery,-29,41.5,,,,,,,
11/15/2024,Team C,Team D,1,9:28,5,5,1,0,Team D,7,Play,-29,41.5,Indirect,,,,18.0,-59.0,-41.5
11/15/2024,Team C,Team D,1,9:24,5,5,1,0,Team D,18,Incomplete Play,-59,-41.5,Direct,,,,37.0,-46.0,-39.5
11/15/2024,Team C,Team D,1,9:23,5,5,1,0,Team D,47,Puck Recovery,-19,-37.5,,,,,,,
11/15/2024,Team C,Team D,1,9:22,5,5,1,0,Team D,47,Play,-7,-29.5,Direct,,,,7.0,16.0,-0.5
11/15/2024,Team C,Team D,1,9:20,5,5,1,0,Team D,7,Play,28,15.5,Indirect,,,,20.0,-23.0,36.5
11/15/2024,Team C,Team D,1,9:19,5,5,1,0,Team D,20,Zone Entry,-25,36.5,Carried,,,,41.0,,
11/15/2024,Team C,Team D,1,9:15,5,5,1,0,Team D,20,Play,-44,39.5,Direct,,,,18.0,-69.0,35.5
11/15/2024,Team C,Team D,1,9:12,5,5,1,0,Team D,37,Puck Recovery,-77,15.5,,,,,,,
11/15/2024,Team C,Team D,1,9:12,5,5,1,0,Team D,37,Play,-77,15.5,Direct,,,,20.0,-71.0,20.5
11/15/2024,Team C,Team D,1,9:09,5,5,1,0,Team D,20,Puck Recovery,-69,8.5,,,,,,,
11/15/2024,Team C,Team D,1,9:09,5,5,1,0,Team D,20,Shot,-70,10.5,Snapshot,On Net,t,f,,,
11/15/2024,Team C,Team D,1,9:05,5,5,1,0,Team D,18,Puck Recovery,-74,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,9:05,5,5,1,0,Team D,18,Play,-74,-40.5,Indirect,,,,37.0,-99.0,-6.5
11/15/2024,Team C,Team D,1,8:59,5,5,1,0,Team C,55,Puck Recovery,-99,0.5,,,,,,,
11/15/2024,Team C,Team D,1,8:59,5,5,1,0,Team C,55,Incomplete Play,-99,0.5,Indirect,,,,26.0,-69.0,-35.5
11/15/2024,Team C,Team D,1,8:57,5,5,1,0,Team D,23,Puck Recovery,-60,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,8:55,5,5,1,0,Team D,23,Incomplete Play,-32,-31.5,Direct,,,,2.0,-32.0,17.5
11/15/2024,Team C,Team D,1,8:53,5,5,1,0,Team D,23,Puck Recovery,-10,-32.5,,,,,,,
11/15/2024,Team C,Team D,1,8:51,5,5,1,0,Team D,23,Play,1,-38.5,Direct,,,,18.0,-19.0,-15.5
11/15/2024,Team C,Team D,1,8:50,5,5,1,0,Team D,18,Dump In/Out,-4,-26.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,8:50,5,5,1,0,Team D,18,Zone Entry,-25,-38.5,Dumped,,,,55.0,,
11/15/2024,Team C,Team D,1,8:45,5,5,1,0,Team C,Go,Puck Recovery,-99,-5.5,,,,,,,
11/15/2024,Team C,Team D,1,8:45,5,5,1,0,Team C,Go,Play,-98,-6.5,Direct,,,,89.0,-98.0,-1.5
11/15/2024,Team C,Team D,1,8:43,5,5,1,0,Team C,89,Play,-90,16.5,Direct,,,,92.0,-36.0,38.5
11/15/2024,Team C,Team D,1,8:41,5,5,1,0,Team C,92,Play,-12,23.5,Direct,,,,89.0,4.0,0.5
11/15/2024,Team C,Team D,1,8:39,5,5,1,0,Team C,89,Zone Entry,25,-2.5,Carried,,,,23.0,,
11/15/2024,Team C,Team D,1,8:36,5,5,1,0,Team C,89,Incomplete Play,85,-32.5,Direct,,,,92.0,69.0,3.5
11/15/2024,Team C,Team D,1,8:35,5,5,1,0,Team C,67,Puck Recovery,67,-10.5,,,,,,,
11/15/2024,Team C,Team D,1,8:34,5,5,1,0,Team C,67,Shot,66,2.5,Wristshot,Missed,t,f,,,
11/15/2024,Team C,Team D,1,8:31,5,5,1,0,Team D,45,Puck Recovery,56,-33.5,,,,,,,
11/15/2024,Team C,Team D,1,8:29,5,5,1,0,Team D,45,Dump In/Out,0,-35.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,8:29,5,5,1,0,Team D,45,Zone Entry,-25,-15.5,Dumped,,,,38.0,,
11/15/2024,Team C,Team D,1,8:25,5,5,1,0,Team C,38,Puck Recovery,-92,20.5,,,,,,,
11/15/2024,Team C,Team D,1,8:25,5,5,1,0,Team C,38,Play,-92,20.5,Indirect,,,,48.0,-90.0,-34.5
11/15/2024,Team C,Team D,1,8:23,5,5,1,0,Team D,45,Puck Recovery,-46,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,8:23,5,5,1,0,Team D,45,Play,-46,-40.5,Direct,,,,25.0,-63.0,-20.5
11/15/2024,Team C,Team D,1,8:21,5,5,1,0,Team D,25,Shot,-64,-3.5,Wristshot,Missed,f,f,,,
11/15/2024,Team C,Team D,1,8:18,5,5,1,0,Team C,89,Puck Recovery,-95,9.5,,,,,,,
11/15/2024,Team C,Team D,1,8:16,5,5,1,0,Team C,89,Play,-91,23.5,Direct,,,,92.0,-66.0,3.5
11/15/2024,Team C,Team D,1,8:13,5,5,1,0,Team C,92,Dump In/Out,0,-14.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,8:13,5,5,1,0,Team C,92,Zone Entry,24,-20.5,Dumped,,,,7.0,,
11/15/2024,Team C,Team D,1,8:11,5,5,1,0,Team D,Go,Puck Recovery,99,-5.5,,,,,,,
11/15/2024,Team C,Team D,1,8:09,5,5,1,0,Team D,Go,Play,99,-5.5,Direct,,,,44.0,92.0,26.5
11/15/2024,Team C,Team D,1,8:07,5,5,1,0,Team D,44,Play,76,35.5,Direct,,,,7.0,84.0,26.5
11/15/2024,Team C,Team D,1,8:05,5,5,1,0,Team D,7,Play,62,22.5,Direct,,,,45.0,32.0,-37.5
11/15/2024,Team C,Team D,1,8:02,5,5,1,0,Team D,45,Dump In/Out,-6,-37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,8:02,5,5,1,0,Team D,45,Zone Entry,-26,-37.5,Dumped,,,,38.0,,
11/15/2024,Team C,Team D,1,7:59,5,5,1,0,Team C,38,Puck Recovery,-65,41.5,,,,,,,
11/15/2024,Team C,Team D,1,7:59,5,5,1,0,Team C,38,Play,-65,41.5,Direct,,,,84.0,17.0,34.5
11/15/2024,Team C,Team D,1,7:58,5,5,1,0,Team C,84,Dump In/Out,17,34.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,7:56,5,5,1,0,Team D,Go,Puck Recovery,85,0.5,,,,,,,
11/15/2024,Team C,Team D,1,7:55,5,5,1,0,Team D,Go,Play,85,-2.5,Direct,,,,47.0,94.0,-16.5
11/15/2024,Team C,Team D,1,7:53,5,5,1,0,Team D,47,Incomplete Play,97,-16.5,Indirect,,,,28.0,36.0,41.5
11/15/2024,Team C,Team D,1,7:51,5,5,1,0,Team C,70,Takeaway,47,41.5,,,,,,,
11/15/2024,Team C,Team D,1,7:50,5,5,1,0,Team D,28,Puck Recovery,48,38.5,,,,,,,
11/15/2024,Team C,Team D,1,7:47,5,5,1,0,Team D,4,Puck Recovery,63,-0.5,,,,,,,
11/15/2024,Team C,Team D,1,7:47,5,5,1,0,Team D,4,Play,63,-0.5,Direct,,,,47.0,48.0,-31.5
11/15/2024,Team C,Team D,1,7:44,5,5,1,0,Team D,47,Play,9,-37.5,Direct,,,,19.0,-7.0,-37.5
11/15/2024,Team C,Team D,1,7:43,5,5,1,0,Team D,19,Dump In/Out,-7,-37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,7:43,5,5,1,0,Team D,19,Zone Entry,-25,-39.5,Dumped,,,,48.0,,
11/15/2024,Team C,Team D,1,7:41,5,5,1,0,Team C,Go,Puck Recovery,-99,-0.5,,,,,,,
11/15/2024,Team C,Team D,1,7:40,5,5,1,0,Team C,Go,Play,-97,1.5,Direct,,,,14.0,-94.0,15.5
11/15/2024,Team C,Team D,1,7:39,5,5,1,0,Team C,14,Incomplete Play,-94,19.5,Indirect,,,,70.0,-59.0,39.5
11/15/2024,Team C,Team D,1,7:35,5,5,1,0,Team C,70,Puck Recovery,-42,39.5,,,,,,,
11/15/2024,Team C,Team D,1,7:35,5,5,1,0,Team C,70,Play,-42,39.5,Direct,,,,48.0,-33.0,4.5
11/15/2024,Team C,Team D,1,7:31,5,5,1,0,Team C,48,Dump In/Out,4,-24.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,7:31,5,5,1,0,Team C,48,Zone Entry,25,-28.5,Dumped,,,,47.0,,
11/15/2024,Team C,Team D,1,7:27,5,5,1,0,Team D,47,Puck Recovery,97,-23.5,,,,,,,
11/15/2024,Team C,Team D,1,7:27,5,5,1,0,Team D,47,Incomplete Play,97,-23.5,Direct,,,,28.0,56.0,-21.5
11/15/2024,Team C,Team D,1,7:27,5,5,1,0,Team C,28,Takeaway,83,-32.5,,,,,,,
11/15/2024,Team C,Team D,1,7:26,5,5,1,0,Team C,28,Play,86,-25.5,Direct,,,,70.0,57.0,1.5
11/15/2024,Team C,Team D,1,7:25,5,5,1,0,Team C,70,Play,57,1.5,Direct,,,,14.0,60.0,15.5
11/15/2024,Team C,Team D,1,7:24,5,5,1,0,Team C,14,Shot,69,17.5,Wristshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,7:22,5,5,1,0,Team C,84,Puck Recovery,97,-5.5,,,,,,,
11/15/2024,Team C,Team D,1,7:22,5,5,1,0,Team C,84,Play,97,-5.5,Indirect,,,,14.0,69.0,40.5
11/15/2024,Team C,Team D,1,7:19,5,5,1,0,Team C,14,Play,69,40.5,Direct,,,,70.0,35.0,6.5
11/15/2024,Team C,Team D,1,7:17,5,5,1,0,Team C,70,Shot,40,12.5,Wristshot,On Net,t,f,,,
11/15/2024,Team C,Team D,1,7:13,5,5,1,0,Team D,13,Puck Recovery,89,33.5,,,,,,,
11/15/2024,Team C,Team D,1,7:11,5,5,1,0,Team C,28,Puck Recovery,78,39.5,,,,,,,
11/15/2024,Team C,Team D,1,7:10,5,5,1,0,Team C,28,Play,70,37.5,Direct,,,,14.0,28.0,38.5
11/15/2024,Team C,Team D,1,7:09,5,5,1,0,Team C,14,Play,29,31.5,Direct,,,,46.0,39.0,-26.5
11/15/2024,Team C,Team D,1,7:07,5,5,1,0,Team C,46,Shot,39,-31.5,Slapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,7:04,5,5,1,0,Team D,14,Faceoff Win,69,-21.5,Backhand,,,,12.0,,
11/15/2024,Team C,Team D,1,7:03,5,5,1,0,Team D,14,Puck Recovery,71,-23.5,,,,,,,
11/15/2024,Team C,Team D,1,7:03,5,5,1,0,Team D,14,Play,71,-23.5,Direct,,,,23.0,78.0,-25.5
11/15/2024,Team C,Team D,1,7:02,5,5,1,0,Team D,23,Dump In/Out,74,-38.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,7:01,5,5,1,0,Team C,46,Puck Recovery,28,-36.5,,,,,,,
11/15/2024,Team C,Team D,1,7:00,5,5,1,0,Team C,46,Play,32,-30.5,Direct,,,,63.0,48.0,-38.5
11/15/2024,Team C,Team D,1,6:58,5,5,1,0,Team C,63,Shot,73,-28.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,6:55,5,5,1,0,Team C,12,Puck Recovery,63,35.5,,,,,,,
11/15/2024,Team C,Team D,1,6:55,5,5,1,0,Team C,12,Incomplete Play,63,35.5,Indirect,,,,90.0,97.0,1.5
11/15/2024,Team C,Team D,1,6:51,5,5,1,0,Team C,46,Puck Recovery,78,-39.5,,,,,,,
11/15/2024,Team C,Team D,1,6:51,5,5,1,0,Team C,46,Incomplete Play,78,-39.5,Indirect,,,,12.0,98.0,-7.5
11/15/2024,Team C,Team D,1,6:45,5,5,1,0,Team D,23,Puck Recovery,71,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,6:45,5,5,1,0,Team D,23,Play,71,-40.5,Direct,,,,41.0,62.0,-14.5
11/15/2024,Team C,Team D,1,6:39,5,5,1,0,Team D,41,Zone Entry,-25,5.5,Carried,,,,14.0,,
11/15/2024,Team C,Team D,1,6:35,5,5,1,0,Team C,46,Puck Recovery,-99,18.5,,,,,,,
11/15/2024,Team C,Team D,1,6:33,5,5,1,0,Team C,46,Incomplete Play,-97,21.5,Indirect,,,,14.0,-83.0,38.5
11/15/2024,Team C,Team D,1,6:31,5,5,1,0,Team D,2,Puck Recovery,-46,40.5,,,,,,,
11/15/2024,Team C,Team D,1,6:31,5,5,1,0,Team D,2,Shot,-46,40.5,Snapshot,Missed,t,f,,,
11/15/2024,Team C,Team D,1,6:27,5,5,1,0,Team D,14,Puck Recovery,-55,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,6:23,5,5,1,0,Team D,14,Play,-12,-37.5,Direct,,,,18.0,-24.0,-27.5
11/15/2024,Team C,Team D,1,6:21,5,5,1,0,Team D,18,Zone Entry,-25,-16.5,Carried,,,,46.0,,
11/15/2024,Team C,Team D,1,6:20,5,5,1,0,Team D,18,Play,-32,-10.5,Direct,,,,44.0,-27.0,4.5
11/15/2024,Team C,Team D,1,6:18,5,5,1,0,Team D,44,Play,-52,0.5,Direct,,,,41.0,-75.0,28.5
11/15/2024,Team C,Team D,1,6:16,5,5,1,0,Team D,41,Shot,-80,25.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,6:14,5,5,1,0,Team D,37,Puck Recovery,-51,-10.5,,,,,,,
11/15/2024,Team C,Team D,1,6:13,5,5,1,0,Team D,37,Shot,-48,-4.5,Wristshot,Blocked,t,f,,,
11/15/2024,Team C,Team D,1,6:09,5,5,1,0,Team D,44,Puck Recovery,-15,41.5,,,,,,,
11/15/2024,Team C,Team D,1,6:09,5,5,1,0,Team D,44,Dump In/Out,-15,41.5,Lost,,,,,,
